Category,Origin Category,Clean Title,Detail,PDF File
형사,['[형사]'],파업 동참 안한다고,중공업 노조원들의 파업 참여를 독려하는 과정에서 시비가 붙은 직원을 폭행해 중상을 입힌 노조원에게 징역 개월의 실형을 선고하고 같이 기소된 공동피고인에게는 가담했음을 인정할 증거가 부족하다고 보아 무죄를 선고한 사례,형사_1535
형사,['[형사]'],개물림 사고 떠돌이 개라고 다퉜으나,피고인이 키우던 반려견이 다른 떠돌이 개들과 합세해 행인을 문 사건에서 피고인이 자신의 개가 아닌 다른 개가 행인을 문 것이라고 다투었으나 피해자와 목격자 등의 증언에 의하여 유죄를 인정하고 벌금 만 원을 선고한 사례,형사_1536
형사,['[형사]'],새마을금고 임원 무자원입금,새마을금고 전무로 재직하던 피고인이 이사장의 지시를 받아 부하직원들로 하여금 실제로 입금된 돈이 없는데도 입금된 것처럼 개의 만원 짜리 정기예탁금 계좌 개설을 지시한 사안에서 업무상배임과 컴퓨터등사용사기죄 등을 유죄로 인정하고 벌금 만 원을 선고한 사례,형사_1537
형사,['[형사]'],베트남 서버에서 도박사이트 운영,해외 서버를 이용해 불법스포츠 도박사이트를 운영한 일당 명에게 국민체육진흥법위반죄 등을 유죄로 인정하고 가담 정도에 따라 징역형의 실형에서 벌금형을 선고하고 수억 원의 이익 추징을 명한 사례,형사_1538
형사,['[형사]'],자전거 도둑,고가의 자전거를 골라 자물쇠를 끊는 수법으로 차례나 자전거 절도를 저지른 대 피고인에게 징역 개월의 실형을 선고한 사례,형사_1539
형사,['[형사]'],의료사고를 자연사로 허위진단서 작성,병원에서 생후 개월된 영아가 골수검사 중 사망한 사안에서 담당의사들이 진단서에 외인사 라고 기재하였어야 함에도 불구하고 자연사 라고 기재한 행위에 대하여 허위진단서작성죄를 유죄로 인정하고 벌금형을 선고한 사례 단 업무상과실치사죄는 무죄를 선고하였음 본 판결문에서 의료과실이 있는 것으로 본 다른 의사에 대한 형사사건은 다른 법원에서 재판 진행 중,형사_1540
형사,['[형사]'],배드민턴 코치 체벌,초등학생에게 셔틀콕을 날리거나 라켓으로 체벌한 초등학교 배드민턴 코치에게 징역형의 집행유예 및 관련 교육 수강명령 취업제한명령 등을 선고한 사례,형사_1541
형사,['[형사]'],일베에서 확진자 공개,신종 코로나바이러스 감염증 확진자의 신상 정보가 담긴 지자체 업무보고서를 인터넷 일베저장소 게시판에 게시한 일베 회원 명에게 명예훼손죄를 인정하고 각 만 원의 벌금형을 선고한 사례,형사_1542
형사,['[형사]'],약 먹이고 내기스크린골프,내기골프에서 이기기 위해 상대방에게 약물을 먹이고 내기에서 이겨 만 원을 수익으로 챙긴 피고인들에 대하여 주범에게는 징역 년 가담정도가 낮은 피고인에게는 징역형의 집행유예를 선고한 사례,형사_1543
형사,['[형사]'],술값 대신 내준다는 사람을,피고인이 술집에서 술값 시비로 소란을 피우던 중 다른 손님이 술값을 대신 내주겠다고 말했다는 이유로 위 손님에게 술병을 던져 폭행한 사안에서 벌금형이 선고된 사례,형사_1544
형사,['[형사]'],조폭 공짜 술,상습적으로 유흥주점에서 술과 음식을 취식하고도 자신이 조폭임을 내세우면서 업주를 협박하고 계산을 하지 않은 피고인들에 대하여 징역형의 실형을 선고한 사례,형사_1545
형사,['[형사]'],공용물건손상 재범,기초수급비가 줄었다는 이유로 행정복지센터를 찾아 돌을 던지거나 버스에서 전화 통화하는 승객을 폭행하는 등 여러 폭력 행위를 저지른 대 피고인에게 징역 년 개월의 실형이 선고된 사례,형사_1546
형사,['[형사]'],독거노인에 수면제 먹인 후,무료급식소에서 알게 된 대 홀몸노인에게 수면유도제를 먹인 뒤 금반지 등을 훔친 대 피고인에게 강도죄를 유죄로 인정하고 징역 년을 선고한 사례,형사_1547
형사,['[형사]'],강제집행면탈,피고인이 운영하는 회사가 민사소송을 당하자 제 심 판결 선고 직후 해당 회사를 분할하여 새로운 회사를 설립한 후 신설회사로 동산 등을 옮겨 강제집행을 면탈하였다는 공소사실에 관하여 회사분할의 경우 상법 제 조 이 분할 전 회사의 채무를 포괄적으로 승계하도록 하고 있는 점 등을 고려해서 강제집행 면탈의 위험성도 없고 재산의 은닉이나 허위양도 등에도 해당하지 않는다고 보아 피고인에게 무죄를 선고한 판결입니다,형사_1548
형사,['[형사]'],대조를 통해 년 전에 발생한 강간 사건의 피고인을 검거하여 실형을 선고한 사건,형사 광주지방법원 고합 대조를 통해 년 전에 발생한 강간 사건의 피고인을 검거하여 실형을 선고한 사건,형사_1549
형사,['[형사]'],광주 서구청장 서대석 변호사법 위반 사기 사건,형사 광주지방법원 고단 광주 서구청장 서대석 변호사법 위반 사기 사건,형사_1550
형사,['[형사]'],특정경제범죄가중처벌등에관한법률위반 등,판시사항 양도인이 양수인에 대한 채무를 담보할 목적으로 자신의 채무자에 대한 금전채권을 양도하였다가 채권양도통지 전에 양도채권을 변제받아 변제금을 소비한 것이 횡령죄가 되는지 여부 소극 판결요지 횡령죄의 객체인 재물은 타인의 소유 이어야 한다 양도인이 양수인에 대한 채무를 담보할 목적으로 자신의 채무자에 대한 금전채권을 양수인에게 양도하였다가 채권양도통지 전에 양도채권을 변제받은 경우 변제받은 금전의 소유권은 양수인이 아니라 양도인에게 귀속한다고 보아야 하므로 양도인이 그 금전을 임의로 소비하더라도 양수인에 대하여 민사상 채무불이행책임을 지는 것은 별론으로 하고 횡령죄는 성립하지 않는다,형사_1551
형사,['[형사]'],주택재개발단지 내 빈집에서 보일러 등을 훔친 피고인에게 집행유예를 선고한 사례,주택재개발단지 내 빈집에서 보일러 등을 훔친 피고인에게 집행유예를 선고한 사례,형사_1552
형사,['[형사]'],음주 무면허 상태에서 전동 킥보드를 운전한 피고인에게 벌금형을 선고한 사례,음주 무면허 상태에서 전동 킥보드를 운전한 피고인에게 벌금형을 선고한 사례,형사_1553
형사,"['[형사]', '[부산고등법원 2019노415]']",특정경제범죄가중처벌등에관한법률위반 의료법위반,판시사항 비의료인이 의료법인을 설립하여 의료법인 명의로 의료기관을 개설한 행위가 형식적으로만 적법한 의료기관 개설을 가장한 것일 뿐 실질적으로는 그 법인격의 배후에 있는 비의료인의 개인기업에 불과하거나 그것이 비의료인에 대한 의료법 적용을 회피하기 위한 수단으로 함부로 이용된 경우 로서 의료법 제 조 제 항에 의하여 금지되는 비의료인의 의료기관 개설행위 에 해당하는지 판단하는 기준,형사_1554
형사,['[형사]'],압색집행 잘못으로 무죄,대기업 화학제품 제조공정 기술을 빼돌려 해외에 유출한 혐의로 심에서 실형과 집행유예 등을 받은 중소기업 대표와 대기업 전 임직원 등에 대하여 수사기관이 위법한 압수수색으로 증거를 확보해 증거능력이 없다고 본 끝에 심 판결을 취소하고 피고인들에 대하여 모두 무죄를 선고한 사례,형사_1555
형사,['[형사]'],상대방 보험사에 개인정보 누설,교통사고 보상 업무를 담당하는 공제조합 직원이 고객의 보험 청구서와 상해진단서 등 개인정보를 고객 동의 없이 상대 차량 사고처리 업체에 넘겼다가 벌금형을 선고받은 사례,형사_1556
형사,['[형사]'],조합 총회 없이 용역 계약 체결,조합원 총회를 거치지 않고 수억원의 용역비를 집행해 도시 및 주거환경정비법 위반 혐의로 기소된 조합장에게 유죄를 인정하고 벌금형을 선고한 사례,형사_1557
형사,['[형사]'],판사에게 청탁해준다며 사기,내 사위가 담당 판사를 잘 알고 있으니 감형을 받을 수 있게 해주겠다 고 거짓말을 하면서 피해자로부터 수천만 원을 받아 편취한 피고인에게 징역 개월 집행유예 년 사회봉사 시간을 선고한 사례 피해 일부를 변제하고 피해자와 합의한 점을 참작하였음,형사_1558
형사,['[형사]'],외국인 마사지사에게 사기,몽골 국적의 마사지사와 친해지자 몽골에서 도로공사를 하는데 자금이 필요하다고 거짓말하여 억 여원을 편취한 피고인에게 징역 년 개월을 선고한 사례,형사_1559
형사,['[형사]'],베트남인 페이스북 마약 수입,국제우편을 통해 베트남에 있는 공급책으로부터 합성대마를 들여와 국내에 유통시킨 대 베트남인에게 징역 년 및 추징 등을 선고한 사례,형사_1560
형사,['[형사]'],공선법위반 버스대절,지난 제 대 국회의원 총선거를 앞두고 선거구민에게 음식물과 전세버스 이용편의 제공 등 총 만 원 상당의 기부행위를 한 예비후보자에게 벌금형이 선고된 사례,형사_1561
형사,['[형사]'],성매매업소 보증금 몰수 원심 파기,성매매업소 보증금 몰수 원심 울산지방법원 고단 성매매 알선 범행으로 심에서 징역형의 실형과 함께 마사지샵 임대차보증금 반환채권을 몰수당한 피고인에 대한 항소심에서 공소사실과의 관계상 위 임대차보증금 반환채권에 대한 몰수는 잘못이라는 이유 등을 들어 심 판결을 파기한 사례,형사_1562
형사,['[형사]'],간통 목적 주거침입 원심 파기 무죄,간통을 목적으로 유부녀인 내연녀 집에 드나들었더라도 내연녀로부터 허락을 받고 들어간 이상 사실상 주거의 평온은 깨어지지 않았다고 보아 무죄를 선고한 사례 동종의 불륜 목적 주거침입이 문제된 사안에서 그간 대법원이 주거침입죄를 유죄로 인정해왔음에 비추어 이 판결에 대한 대법원의 판단에 귀추가 주목됨 이 무죄판결에 대하여 검사가 대법원에 상고한 상태,형사_1563
형사,['[형사]'],재판 중에도 외국인 고용 성매매업,외국인 여성을 고용해 성매매 영업을 하다가 적발되어 재판을 받던 중에 또다시 같은 범행을 저지른 피고인에게 징역 년 및 억 만 원의 추징이 선고된 사례,형사_1564
형사,['[형사]'],음주단속 정지요구를 무시하고,음주운전을 하다가 경찰에게 적발되어 정지요구를 받았음에도 이를 무시하고 속도를 높여 달아나다가 차량으로 경찰관의 팔목을 친 피고인에게 징역 년을 선고한 사례,형사_1565
형사,['[형사]'],음주차량으로 단속경찰관 상해,음주운전으로 인한 집행유예 기간 중 또 다시 무면허 음주운전을 하던 피고인이 경찰에게 적발되자 그대로 도주하다가 경찰관 명을 차로 친 사건에서 징역 년의 실형이 선고된 사례,형사_1566
형사,['[형사]'],음주측정거부 재판 중에 음주운전 실형,음주측정거부로 재판을 받아 집행유예 기간 중임에도 또 다시 술을 마시고 운전하다가 적발되어 음주측정거부 행위를 한 혐의로 기소된 피고인에게 징역 년 개월의 실형이 선고된 사례,형사_1567
형사,['[형사]'],중학생 스테인레스봉으로 체벌,학생이 컴퓨터 수업시간에 몰래 페이스북에 접속했다는 이유로 스테인리스 봉으로 학생의 발바닥과 머리 등을 수차례 때린 혐의로 기소된 학교 정보교사에게 벌금형을 선고한 사례,형사_1568
형사,['[형사]'],폭행 신고 받고 출동한 경찰관까지 폭행,경찰 앞에서 수차례 침을 뱉다 경범죄위반으로 통고처분장을 발부받자 경찰을 폭행하고 그 가족을 죽이겠다며 협박한 대 피고인에게 공무집행방해죄로 징역 개월의 실형을 선고한 사례,형사_1569
형사,['[형사]'],여자친구한테 사기를,여자친구에게 각종 거짓말을 통해 약 개월 동안 차례에 걸쳐 만 원을 빌려 갚지 않은 피고인에게 피해변제가 전혀 되지 않은 점 피해자가 엄벌을 탄원하는 점 등을 들어 징역 개월의 실형을 선고한 사례,형사_1570
형사,['[형사]'],교비회계로 소송비용 지출,학생 등록금으로 조성된 교비회계를 학교 소송업무를 위한 변호사 선임 비용으로 지출한 혐의로 사립대학 총장과 교무처장 등에게 모두 업무상횡령죄의 유죄를 인정하되 여러 참작 사유를 들어 벌금형의 선고를 유예한 사례,형사_1571
형사,['[형사]'],파업에 동참 안 한다고,파업에 참여하지 않는 동료 노조원을 집단 폭행한 혐의로 기소된 중공업 노조원들인 피고인들에 대하여 폭행 가담 사실을 모두 유죄로 인정하고 징역형의 집행유예부터 벌금형까지 선고한 사례,형사_1572
형사,['[형사]'],고래고기식당 업주 유죄,제 자로부터 불법 포획한 고래고기를 할인 판매하겠다는 제안을 받아들여 상당량의 밍크고래 고개를 사들여 판매한 식당 주인에게 징역 월에 집행유예 년 시간의 사회봉사를 선고한 사례,형사_1573
형사,['[형사]'],불법스포츠도박 총판 일당,불법 사설 스포츠토토 인터넷 사이트를 운영하다가 적발된 총판과 공범들에게 그 범행 내용이나 관여 정도에 따라 징역형의 실형부터 집행유예까지 선고한 사례,형사_1574
형사,['[형사]'],음주측정거부 재범 실형,음주측정 요구에 불응해 재판을 받던 대 오토바이 운전자가 또 다시 음주운전을 하다가 적발되어 징역 년 개월의 실형을 선고받은 사례,형사_1575
형사,['[형사]'],살인 및 사체손괴,호감을 갖고 있던 피해자가 자신의 기대와 달리 돈만 계속 요구한다는 이유로 피해자를 살해하고 시신을 훼손한 대 남성에게 징역 년이 선고된 사례,형사_1576
형사,['[형사]'],현장소장 인건비 과다 청구 착복,현장소장으로 일하면서 공사현장 근로자들의 인건비를 허위로 청구해 약 천만 원을 받아 챙겨 사기와 업무상횡령 등의 혐의로 기소된 대 피고인에게 징역 개월의 실형이 선고된 사례,형사_1577
형사,['[형사]'],정당한 사유 없이 무단결근을 반복한 사회복무요원에게 집행유예를 선고한 사례,정당한 사유 없이 무단결근을 반복한 사회복무요원에게 집행유예를 선고한 사례,형사_1578
형사,['[형사]'],방 주점 등을 돌며 휴대폰 지갑 등을 훔치고 물건을 뺏기지 않으려는 피해자를 폭행하기까지 한 피고인에게 실형을 선고한 사례,방 주점 등을 돌며 휴대폰 지갑 등을 훔치고 물건을 뺏기지 않으려는 피해자를 폭행하기까지 한 피고인에게 실형을 선고한 사례,형사_1579
형사,['[형사]'],술에 취해 코로나 환자라고 소란을 피우고 경찰관을 다치게 한 피고인에게 실형을 선고한 사례,술에 취해 코로나 환자라고 소란을 피우고 경찰관을 다치게 한 피고인에게 실형을 선고한 사례,형사_1580
형사,['[형사]'],자가격리 조치를 위반하여 수회 외출한 피고인에게 집행유예 등을 선고한 사례,자가격리 조치를 위반하여 수회 외출한 피고인에게 집행유예 등을 선고한 사례,형사_1581
형사,['[형사]'],대출을 받으려면 금융실적이 있어야 한다는 보이스피싱범의 말을 듣고 자신의 계좌로 입금된 피해자의 돈을 인출하여 보이스피싱범에게 전달한 피고인에게 집행유예를 선고한 사례,대출을 받으려면 금융실적이 있어야 한다는 보이스피싱범의 말을 듣고 자신의 계좌로 입금된 피해자의 돈을 인출하여 보이스피싱범에게 전달한 피고인에게 집행유예를 선고한 사례,형사_1582
형사,['[형사]'],한국어자격능력시험 대리응시에 대해 위계공무집행방해죄 등을 인정한 사례,대구지방법원 선고 고단 판결 재판장 이성욱 판사 한국어능력시험 대리응시를 요청한 중국 국적의 피고인 및 이를 수락하여 시험장에 들어가 외국인등록증을 제시하고 시험에 응시한 한국 국적의 피고인 등에 대하여 공문서부정행사죄와 위계공무집행방해죄 건조물침입죄를 인정한 사례,형사_1583
형사,['[형사]'],척추풍선성형수술 과정에서 비의료인의 의료행위에 대하여 의료법위반을 인정한 사례,항소심 대구지방법원 선고 노 판결 제 형사부 재판장 이윤호 부장판사 제 심 대구지방법원 영덕지원 선고 고단 재판장 양백성 판사 사실관계 및 제 심 판결의 요지 피고인 박 은 의료원 정형외과 의사이고 피고인 김 는 의료기기 판매업체 사장으로서 간호조무사 자격을 가진 비의료인이며 피고인 김 은 의료원 응급구조사로서 간호조무사 자격을 가진 비의료인임 제 심은 척추풍선성형수술 과정에서 의사인 피고인 박 이 비의료인인 피고인 김 로 하여금 수술용 시멘트 배합 및 주입 스테인리스 관 삽입 등을 하게 하고 피고인 김 가 위 의료행위를 하였다는 의료법위반의 공소사실은 유죄로 인정하고 간호조무사인 피고인 김 이 피고인 박 의 지시에 따라 절개된 수술 부위를 의료용 테이프로 봉합한 행위에 대해서는 이를 간호조무사가 의사의 지시 감독 하에 할 수 있는 진료보조행위로 보아 무죄를 선고함 항소이유 검사는 위 무죄부분에 대한 사실오인 및 피고인 박 에 대한 양형부당을 이유로 피고인 박 김 는 위 공동범행에 대한 사실오인 및 법리오해 양형부당을 이유로 각 항소 항소심 판결의 요지 척추풍선성형수술 과정에서의 수술용 시멘트 배합행위 수술용 시멘트를 신체에 주입하는 행위 스테인리스 관 삽입행위는 의사만이 할 수 있는 진료행위이므로 피고인 김 가 위 행위를 한 것은 의료법 위반에 해당하고 이를 사회상규에 위배되지 않는 행위로서 위법성이 조각된다고 볼 수 없음 의료용 테이프를 이용하여 절개된 수술부위를 봉합하는 행위는 간호조무사인 피고인 김 이 의사의 지시 감독 하에 할 수 있는 진료보조 행위이므로 피고인 김 이 의사인 피고인 박 의 지시 위임 및 입회 감독 하에 위 봉합행위를 한 것은 의료법 위반행위에 해당한다고 보기 어려움 검사 및 피고인들의 항소를 모두 기각,형사_1584
형사,['[형사]'],피해자들에게 캄보디아에서 중고 휴대전화를 판매하도록 권유한 뒤 총기를 휴대한 캄보디아 현지인과 합동하여 휴대전화 등을 강취한 피고인에게 실형을 선고한 사례,대구지방법원 선고 고합 판결 제 형사부 이진관 부장판사 판결 요지 피고인은 중고 휴대전화 판매업자인 피해자들에게 캄보디아에서 중고 휴대전화를 판매하도록 권유한 뒤 피해자들이 캄보디아로 휴대전화기를 가지고 오면 캄보디아 현지인들과 함께 총기를 휴대하여 피해자들의 휴대전화 등을 강취하기로 공모함 공범인 캄보디아인들은 현지에서 피고인과 피해자들이 함께 타고 가던 승용차를 가로막고 정지하도록 한 후 피해자들에게 총을 들고 반항하면 총을 발사하거나 위해를 가할 것처럼 겁을 주어 반항을 억압한 다음 피해자들 소유의 스마트폰 현금 등을 강취함 법원은 정상적인 검문절차를 빙자하여 휴대전화를 건네받았을 뿐 피해자들을 협박하여 물품을 빼앗은 것이 아니라는 피고인의 주장을 배척하고 치안이 열악하고 낯선 외국에서 일몰 후 권총과 실탄을 휴대하는 등의 방법으로 행사한 피고인 등의 협박 정도는 피해자들의 반항을 불가능하게 하거나 현저히 곤란하게 할 정도에 해당한다고 판단하여 특수강도죄를 인정 징역 년을 선고함,형사_1585
형사,['[형사]'],뜸 시술 후 발생한 화상으로 흉터를 남게 한 한의사에게 업무상과실치상죄 인정,대구지방법원 선고 노 제 형사부 김성열 부장판사 판결 요지 한의사로서는 뜸 치료를 함에 있어 환자의 체질이나 질병상태에 따라 적절한 뜸 방법을 선택하여야 하고 뜸 시술로 인하여 화상이 발생한 경우 즉시 적절한 화상치료를 받을 수 있도록 조치를 취하여야 할 업무상 주의의무가 있음 한의사인 피고인은 켈로이드성 피부를 가진 피해자에 대하여 직접구 방식의 뜸 시술 후 화상이 발생하였음에도 적절한 화상치료를 제공하지 아니하고 이를 쑥뜸 치료 시 발생하는 정상적인 치료과정이므로 자연적으로 치유되어야 한다고 주장하며 피부과 의사에 의한 치료 안내 등 적절한 조치를 취하지 아니하여 흉터를 남게 함 법원은 직접구에 의한 뜸 시술은 화상을 전제로 하는 치료법이므로 흉터가 남는 것이 당연하다는 취지의 피고인 주장을 배척하고 피해자가 피고인의 불충분 부정확한 설명을 근거로 하여 동의서에 서명하였다고 하더라도 이를 위법성을 조각할 유효한 승낙이라고 볼 수 없다고 판단하여 업무살과실치상죄를 인정함,형사_1586
형사,['[형사]'],중개보조인이 보증금갭 편취,원룸 계약을 중계하면서 임차인으로부터 소유자가 정한 것 이상의 보증금을 부풀려 받은 뒤 그 차액을 가로채는 방법으로 약 회에 걸쳐 억 만 원을 받아 챙긴 중개보조인에게 사기죄와 사문서위조죄의 성립을 인정하고 징역형을 선고한 사례,형사_1587
형사,['[형사]'],상간남 지불각서 강요,아내와 간통한 남성을 협박해 돈을 뜯어내려 한 피고인과 이에 가담한 친구 모두에게 상해죄와 강요죄의 성립을 인정하고 벌금형을 선고한 사례 범행을 자백하고 피해자와 합의한 사정 등이 고려되었음,형사_1588
형사,['[형사]'],중공업 물적분할 반대 시위 중에,중공업 법인분할 물적분할 문제로 노조원들이 시위를 하던 중 시위 현장을 촬영하던 사복경찰관을 발견하고 집단적으로 둘러싸고 유형력을 행사한 사안에서 공동상해죄의 성립을 인정하고 피고인들의 각 가담 정도에 따라 징역형의 집행유예에서 벌금형을 선고한 사례,형사_1589
형사,['[형사]'],미성년자에 필로폰 투약,대 미성년자에게 차례에 걸쳐 마약을 투약시켜 환각증상에 의한 이상 행동으로 입원 치료까지 받게 한 혐의 등으로 기소된 대 피고인에게 징역 년 개월과 추징금 만원이 선고된 사례,형사_1590
형사,['[형사]'],법원 집행 끝난 걸 자력구제한다고,공사대금을 받지 못했다는 이유로 아파트에 유치권을 행사하던 피고인이 법원의 판단에 따라 이미 아파트가 피해자에게 인도되었음에도 자신의 유치권을 이어가려고 아파트의 잠금장치를 파손한 사안에서 재물손괴죄의 성립을 인정하는 한편 정당행위 등에 해당한다는 피고인의 주장을 배척한 사례,형사_1591
형사,['[형사]'],상습 묻지마 커터칼,불특정 피해자를 상대로 커터칼을 꺼내 휘두르는 등 묻지마 범죄를 수차례 일삼은 피고인에게 이와 같은 범죄는 사회적으로 큰 불안감을 야기하므로 엄단할 필요가 있다고 하여 징역 년을 선고한 사례,형사_1592
형사,['[형사]'],어린이집 보육교사 학대,어린이집 아동들은 영유아보호법상 훈육이 아닌 보육의 대상임에도 어린이집 보육교사가 여러차례에 걸쳐 유형력을 행사하고 질책한 행동은 영유아의 정신건강과 정상적 발달에 악영향을 미칠 수 있는 학대행위에 해당한다고 보아 징역형의 집행유예 사회봉사 아동학대 재범예방강의 수강 취업제한 등을 선고한 사례,형사_1593
형사,['[형사]'],부사수에게 개구리 자세를,회사에 온 실습생에게 제대로 대답을 못한다는 이유로 개구리처럼 엎드려 버티는 자세 등을 시킴으로써 체벌을 가한 피고인에게 강요죄의 성립을 인정하고 징역형의 집행유예 사회봉사를 선고한 사례,형사_1594
형사,['[형사]'],로 비트코인 수익을 낸다고,인공지능 을 이용해 비트코인 거래로 고수익을 낼 수 있다고 속여 투자자들로부터 투자금 억 원을 받아 가로챈 피고인 명에게 징역 년 월부터 벌금 만 원까지 선고한 사례,형사_1595
형사,['[형사]'],공중탈의실에서 훔쳐보면,대 남성 피고인이 계곡에 설치된 공중탈의실에서 옷을 갈아입다가 여자탈의실을 엿볼 수 있는 구멍을 발견하고 이를 훔쳐보던 중 발각된 사안에서 성폭력범죄의처벌등에관한특례법위반 성적목적다중이용장소침입 죄의 성립을 인정하고 벌금 성폭력 치료 프로그램 이수 취업제한 등을 선고한 사례,형사_1596
형사,['[형사]'],다른 회사 차려 거래처 빼돌려,공장 영업관리 직원으로 근무하면서 알게 된 거래처 정보를 활용 동종 업종의 기업체를 설립하고 직접 납품 주문을 수주한 피고인에게 회사에 대한 신임관계를 저버린 행위로서 업무상 배임죄가 성립함을 인정하고 벌금형을 선고한 사례,형사_1597
형사,['[형사]'],미투시위로 공선법 위반,대 총선을 사흘 앞두고 특정 후보자의 미투의혹을 해명하라는 피켓 시위를 한 대 여성에게 벌금형을 선고한 사례 위 시위가 당선에 영향을 미치지 못했음을 양형에 고려하였음,형사_1598
형사,['[형사]'],직접 하도급 받는 뇌물수수,공무원이 자신이 관리 감독해야 할 용역업체로부터 오히려 위 용역을 직접 하도급 받아 이익을 챙기는 방식으로 수천만원의 뇌물을 받아 챙긴 사안에서 위 공무원에게 뇌물죄의 성립을 인정하고 징역 년 및 벌금 추징 등을 선고한 사례,형사_1599
형사,['[형사]'],마스크 판매 사기 등으로 실형,온라인으로 마스크를 판매하는 피해자가 만원의 대금을 송금받고도 마스크를 구하지 못하는 상황을 알고 접근하여 마스크를 훔쳐서 구해주겠다며 그 경비를 달라고 하는 등 마스크 판매와 관련하여 수천만 원을 받아 편취한 피고인에게 사기죄를 인정하고 징역형을 선고한 사례,형사_1600
형사,['[형사]'],기획부동산 사기,헐값 임야를 사들인 후에 위 임야에 상가와 주택이 조성된다고 속여 피해자로부터 만 원을 임야대금 명목으로 받아 편취한 기획부동산 업자들에게 징역형의 실형을 선고한 사례,형사_1601
형사,['[형사]'],무허가 성인의약품 판매,불법의약품 판매사이트에서 성인 의약품인 비아그라 등을 팔아 억대의 돈을 챙긴 피고인들에게 징역형의 실형을 선고한 사례 다만 포장 운송 등 단순업무에 종사한 피고인에게는 징역형의 집행유예를 선고하였음,형사_1602
형사,['[형사]'],경찰관 때려 실형,경범죄처벌법 위반으로 통고처분장을 발부하는 경찰관에게 내가 누군지 아냐 너와 너의 가족까지 다 죽이겠다 며 위협하고 폭력을 행사한 피고인에게 징역 개월을 선고한 사례,형사_1603
형사,['[형사]'],검찰 사칭 보이스피싱,검찰 수사관을 사칭하며 전화금융사기 보이스피싱 조직의 전화 상담원 역할을 한 일당 중 명에게 범죄단체가입 및 활동 사기죄 등을 인정하고 징역형의 실형을 선고한 사례,형사_1604
형사,['[형사]'],인솔교사도 유아 교통사고에 책임,아파트 단지 안에서 살 짜리 어린이집 원생이 교통사고로 사망한 사건과 관련 사고를 낸 운전자 뿐만 아니라 당시 원생을 인솔했던 어린이집 교사에게 모두 금고형의 실형을 선고한 사례,형사_1605
형사,['[형사]'],시의원이 만만하냐,노래방에서 술에 취해 어디 시의원에게 까부느냐 며 지인을 폭행한 혐의 등으로 기소된 울산시의원에게 상해죄의 성립을 인정하고 벌금형에 처한 사례 명예훼손 혐의는 피해자와의 합의로 공소기각함,형사_1606
형사,['[형사]'],원룸 보여달라더니 강도로 돌변,부동산 거래 어플을 통해 방을 구하는 척 하며 여성 중개보조원을 흉기로 위협하고 강제추행한 혐의 등으로 기소된 사안에서 징역 년 등을 선고한 사례,형사_1607
형사,['[형사]'],술값 시비도 모자라 다른 손님까지,주점 카운터에서 계산문제로 다투던 중 뒤에서 기다리던 손님이 우린 집에 언제가나 라고 말했다는 이유로 위 손님을 폭행하여 전치 주의 상해를 가한 피고인에게 징역 개월을 선고한 사례,형사_1608
형사,['[형사]'],보도방 상납 조폭,속칭 보도방 업주들에게 보호비 명목으로 만 원을 상납받고 자신 몰래 영업했다는 이유로 보도방 업주를 폭행한 조폭 출신 피고인에게 징역형을 선고한 사례,형사_1609
형사,['[형사]'],너넨 다 모가지야,보건소에 상습적으로 전화해 당신 모가지 시킬 수 있다 사활을 걸고 밥통을 자르겠다 는 등의 불만 욕설을 반복하여 보건소 업무를 방해한 피고인에게 벌금형을 선고한 사례,형사_1610
형사,['[형사]'],회삿돈 상습 횡령 경리,기업체 경리로 근무하면서 회삿돈 여만원을 횡령한 경리에 대하여 동종 범죄 전력 차례 등까지 고려 징역 개월의 실형을 선고한 사례,형사_1611
형사,['[형사]'],별거중이래서 갔는데 주거침입 고소,남편과 별거 중인 내연녀 집에서 식사하고 잠을 잤다가 내연녀 남편의 고소에 따라 주거침입죄로 기소된 피고인에게 위 남편은 주거권자가 아니라고 보아 무죄를 선고한 사례,형사_1612
형사,['[형사]'],가짜 신분 연애하며 억 사기,각자 가정을 정리하고 재혼하자고 속이면서 피해자에게 접근 년 동안 약 억 원을 뜯어낸 대 주부 피고인에게 특정경제범죄가중처벌등에관한법률위반 사기 죄의 성립을 인정하고 징역 년을 선고한 사례,형사_1613
형사,['[형사]'],여자손님 그만 좀 쳐다보랬다고,피고인이 피해자인 커피숍 업주로부터 여자 손님을 심하게 쳐다보지 말라 는 나무람을 들었다는 이유로 시비가 붙어 그 일행과 공동하여 피해자에게 상해를 가한 사안에서 벌금형을 선고한 사례,형사_1614
형사,['[형사]'],변호사 사무장이 억 사기,변호사 사무실 사무장인 피고인이 사채놀이를 하다가 빚더미에 오르자 지인들에게 억 원이 넘는 돈을 빌려 가로챈 사안에서 특정경제범죄가중처벌등에관한법률위반 사기 죄와 사문서위조죄 등의 성립을 인정하고 징역 년의 중형을 선고한 사례,형사_1615
형사,['[형사]'],안만나준다고 옷 벌을,결별한 연인이 만나주지 않자 연인의 옷 여벌을 길거리 전신주 아래에서 태워 전신주에까지 옮겨붙게 만든 피고인에게 범행의 위험성 및 폭력 전과 등을 고려하여 징역형 년을 선고한 사례,형사_1616
